,ROC,ROC5,Momemtum2,BBmavg,BBup,BBpctB,DIp,DIn,DI,ADX,ema20,sma20,ema60,sma60,MACDoscil,MACDsignal,rsi,SfastK,SfastD,SslowD,SMI,SMIsignal,Yc
101,0.008384683,0.032235962,0.003855,0.329770375,0.345384837,0.572599231,27.92553816,28.93542847,1.776069539,16.03152126,0.330249171,0.32909125,0.326145807,0.324107483,-0.66014815,-0.429051494,49.53004982,0.543871418,0.473683429,0.395710934,-18.10374733,-16.07484173,0
102,-0.021943806,0.024180852,-0.004405,0.328503882,0.341390984,0.330857823,26.23113753,32.48892804,10.65698828,15.64762605,0.329527916,0.32798995,0.326032043,0.324769233,-0.75137792,-0.493516779,45.51138885,0.315784348,0.438594744,0.444442858,-18.4609237,-16.55205812,1
103,-0.015478232,-0.022282314,-0.012115,0.327971555,0.341078183,0.255960673,23.8012496,32.44378997,15.36587125,15.6275007,0.328403353,0.3274668,0.325759517,0.3253923,-0.935749204,-0.581963264,42.91547573,0.157885267,0.339180345,0.417152839,-20.58708644,-17.35906378,0
104,-0.001732584,-0.027398122,-0.005506,0.327127228,0.341039096,0.095954302,22.97609854,34.01499865,19.36951675,15.89478756,0.32733351,0.3265307,0.325477893,0.32597985,-1.08415087,-0.682400785,42.62490653,0.140362165,0.20467726,0.327484116,-23.36657132,-18.56056529,0
105,-0.024605833,-0.055375772,-0.008259,0.325741465,0.340708481,-0.031614679,21.3796693,35.51168549,24.84035797,16.53375688,0.325631366,0.32509905,0.324952749,0.326254483,-1.379289638,-0.821778556,38.67253032,0.059701327,0.119316253,0.221057953,-27.17241691,-20.28293562,1
106,0.017635797,-0.046124658,-0.002203,0.325346827,0.340941927,0.184863007,23.94389793,33.29710907,16.34005346,16.51992092,0.324615712,0.32485125,0.324625348,0.326480367,-1.460735789,-0.949570002,42.75528319,0.222210778,0.14075809,0.154917201,-29.67848356,-22.16204521,1
107,0.03267644,0.008495588,0.015968,0.325255022,0.340916111,0.382495057,27.01894956,30.5997343,6.214624316,15.78382831,0.324693168,0.32487875,0.324651697,0.3268894,-1.249097477,-1.009475497,49.61856417,0.523793217,0.268568441,0.176214261,-28.85956638,-23.50154944,0
108,-0.025706404,-0.001732584,0.002203,0.324851217,0.340643299,0.338160895,25.33540293,28.69256043,6.213740611,15.10025061,0.323976676,0.3244933,0.324406395,0.327178333,-1.273591992,-1.062298796,45.02885943,0.285715472,0.343906489,0.251077673,-28.83639684,-24.56851892,0
109,-0.001738749,-0.001738749,-0.00881,0.3247319,0.340711609,0.269122481,24.12113153,28.91524211,9.039288028,14.66732471,0.323275945,0.3242455,0.324151071,0.32743175,-1.292378681,-1.108314773,44.73158085,0.3090769,0.372861863,0.328445598,-29.21958489,-25.49873211,0
110,-0.010490084,0.012377,-0.003855,0.324373964,0.34077128,0.252331123,22.56801339,27.85840261,10.49130523,14.36903761,0.322327283,0.3238325,0.32379579,0.3275774,-1.375140165,-1.161679851,42.90251821,0.199982033,0.264924802,0.327231051,-30.6450268,-26.52799105,0
111,0.010490084,0.005231287,0,0.323639742,0.340498971,0.215574089,21.27705772,29.53344718,16.24937496,14.50334742,0.321783637,0.3230891,0.323560485,0.327778117,-1.342492389,-1.197842359,45.31076433,0.3090769,0.272711944,0.303499536,-31.41950732,-27.5062943,0
112,0,-0.027445154,0.003304,0.322299823,0.33734598,0.256324879,20.46654166,28.40841695,16.24937496,14.62806367,0.321291767,0.3218226,0.323332896,0.32802275,-1.301824972,-1.218638882,45.31076433,0.3090769,0.272711944,0.27011623,-31.95819201,-28.39667384,0
113,-0.021091378,-0.022830127,-0.006608,0.321143459,0.336568587,0.103447668,18.8352574,30.33922898,23.39418757,15.25421538,0.320217408,0.3207213,0.322896112,0.328086983,-1.421001153,-1.259111336,41.2729293,0.122803348,0.246985716,0.264136535,-34.10697496,-29.53873407,0
114,0.007081069,-0.014010308,-0.004405,0.319950428,0.334219289,0.228905219,21.72375771,28.77909271,13.97017186,15.16249799,0.319455179,0.31945485,0.322545879,0.328249417,-1.443770488,-1.296043166,43.09362453,0.192990554,0.208290267,0.242662643,-35.35731328,-30.70244991,0
115,-0.012420919,-0.015941143,-0.001651,0.318564665,0.330912585,0.153677075,20.67425243,28.26672889,15.5135354,15.18757209,0.318398495,0.3180232,0.322080768,0.328215867,-1.542970228,-1.345428579,40.715469,0.090947123,0.135580341,0.196952108,-37.45911208,-32.05378234,0
116,0.003564143,-0.022867084,-0.002753,0.317931454,0.33098848,0.133464053,19.21976701,29.79594587,21.57711934,15.64396832,0.317547305,0.31752765,0.321667005,0.3282358,-1.576241958,-1.391591255,41.70520037,0.224495292,0.169477656,0.171116088,-38.39419472,-33.32186482,0
117,-0.010734032,-0.033601116,-0.002203,0.317371649,0.331374186,0.106103493,18.35078586,28.44878515,21.57711934,16.06776482,0.316462514,0.31708715,0.321158481,0.328270933,-1.668987288,-1.447070461,39.57027631,0.124993334,0.146811916,0.150623305,-39.97821453,-34.65313476,0
118,-0.01998229,-0.032492028,-0.009361,0.316215295,0.331490746,0.008557551,17.33779337,30.55845534,27.6027086,16.89168938,0.31490418,0.3158482,0.320468039,0.328099717,-1.878584435,-1.533373256,35.93823193,0.021276518,0.123588381,0.146625985,-42.82312335,-36.28713248,1
119,-0.005520039,-0.045093137,-0.007709,0.314847872,0.331176371,0.009055382,16.51941567,31.94821689,31.8332058,17.95894055,0.313336924,0.3144716,0.31974607,0.327883417,-2.066343703,-1.639967345,34.99477427,0.075471248,0.0739137,0.114771333,-45.73046671,-38.17579932,1
120,0.018280661,-0.014391557,0.003854,0.31366399,0.329375411,0.208513041,20.35198375,29.40709266,18.19790389,17.97600936,0.312443313,0.31331525,0.319228297,0.327785217,-2.049967766,-1.721967429,40.5925732,0.264134953,0.12029424,0.105932107,-46.70905492,-39.88245044,1
121,-0.010926251,-0.028881951,0.002203,0.312094662,0.326354657,0.098749475,19.19153395,31.5308621,24.32717913,18.42966434,0.311320235,0.31185605,0.318619206,0.327631967,-2.100006312,-1.797575206,38.45333061,0.150957289,0.163521163,0.119243034,-47.84373095,-41.47470655,1
122,-0.022224108,-0.040372027,-0.009911,0.310653834,0.325561206,-0.014041059,17.90853258,33.24319291,29.97877429,19.25460077,0.309674784,0.3104244,0.317813428,0.327430067,-2.288574099,-1.895774985,34.53242267,0.037736489,0.15094291,0.144919438,-50.37712987,-43.25519121,1
123,0.04396177,0.023572033,0.006607,0.309800349,0.324049068,0.314174263,22.80695978,29.59129092,12.94762907,18.80410279,0.309444614,0.3099013,0.317467349,0.327246517,-2.067439233,-1.930107834,46.32049969,0.49056011,0.226417963,0.180294012,-48.30840657,-44.26583428,0
124,0.030011373,0.059103445,0.022576,0.309809509,0.324074089,0.719384283,29.41778487,27.05708773,4.18008404,17.75953002,0.310127889,0.30987375,0.317439534,0.327329117,-1.627258585,-1.869537984,52.80337147,0.955554999,0.494617199,0.290659357,-41.71444087,-43.7555556,0
125,-0.003483426,0.037339358,0.00826,0.31007565,0.324529056,0.675572996,28.05593275,27.19308836,1.561736982,16.6025448,0.310641233,0.3101766,0.317376533,0.327393367,-1.292779373,-1.754186262,52.00780359,0.911110943,0.785742017,0.50225906,-34.2817647,-41.86079742,0
126,0.010417221,0.05868283,0.002203,0.3102684,0.32510471,0.806823018,30.23553486,25.65804979,8.189643044,16.00162325,0.311420354,0.31036935,0.317423925,0.3274668,-0.93123936,-1.589596882,54.23611495,0.886792793,0.917819578,0.732726265,-26.25397789,-38.73943351,0
127,-0.024476763,0.056430175,-0.004405,0.309745324,0.323659299,0.549147564,27.58083245,30.79900138,5.512466759,15.25239779,0.311391082,0.30965355,0.31721701,0.3273475,-0.835742228,-1.438825951,48.56964176,0.622642467,0.806848734,0.836803443,-21.17163183,-35.22587318,0
128,-0.021468683,-0.009000278,-0.014317,0.309066187,0.322270419,0.389836032,25.19822654,33.59460896,14.28130205,15.18303381,0.310735265,0.3090203,0.316800223,0.326998767,-0.9213967,-1.335340101,44.29736992,0.396218111,0.63521779,0.786628701,-19.58308755,-32.09731605,1
129,-0.003622257,-0.042633908,-0.007709,0.308341196,0.321234382,0.287180701,23.26193359,34.17698585,19.00288579,15.45588038,0.310037049,0.30835955,0.316361002,0.326301283,-1.006946945,-1.26966147,43.60907772,0.35849214,0.459117572,0.633728032,-19.5401613,-29.5858851,0
130,-0.025736733,-0.064887215,-0.00881,0.307350067,0.320698053,0.090916644,21.38789854,35.00415845,24.14570532,16.07658216,0.308671139,0.30747855,0.315683428,0.325328483,-1.263130134,-1.268355202,39.03555655,0.094341813,0.283017355,0.459117572,-22.68048319,-28.20480472,0
131,0.027547856,-0.047756579,0.00055,0.306725995,0.319929082,0.304662847,23.43606637,32.49810463,16.20125603,16.08548743,0.308221888,0.3068453,0.315298857,0.324621817,-1.236097766,-1.261903715,45.61605246,0.377337993,0.276723982,0.339619636,-23.74187866,-27.31221951,0
132,0.005420316,-0.0178595,0.009911,0.306184522,0.31886938,0.419317211,24.44290802,30.17169695,10.48948158,15.68577273,0.307972756,0.30629465,0.314981058,0.323887617,-1.157978995,-1.241118771,46.85182246,0.433944082,0.301874629,0.287205322,-23.52922727,-26.55562106,0
133,0.003599464,0.007208648,0.002754,0.306120323,0.318762285,0.559540391,27.40606004,26.92801772,0.879820436,14.62820471,0.307852303,0.3061295,0.31470981,0.323070833,-1.054914019,-1.203877821,47.70547159,0.471704318,0.427662131,0.335420247,-22.54849005,-25.75419486,0
134,-0.027300442,-0.016469537,-0.007158,0.305578861,0.318057043,0.331942525,24.66468116,27.98578837,6.307839686,14.03389292,0.306956655,0.3054412,0.314176636,0.321740117,-1.177578604,-1.198617977,42.23029335,0.188673873,0.364774091,0.364770284,-24.2811168,-25.45957925,0
135,-0.051097917,-0.041830721,-0.023127,0.304394975,0.319235445,-0.108496964,21.82401932,34.69115215,22.76757284,14.6577272,0.304730402,0.30420225,0.313173501,0.320501183,-1.652350891,-1.28936456,34.54524907,0.027777873,0.229385354,0.340607192,-29.59953753,-26.2875709,1
136,0,-0.069378578,-0.014867,0.30315604,0.320407132,-0.06735653,20.5910645,34.7489544,25.58345693,15.43813647,0.302716173,0.30290825,0.312203255,0.319354017,-2.011163677,-1.433724383,34.54524907,0.090909381,0.102453709,0.232204385,-34.87868702,-28.00579413,0
137,0.013498951,-0.061299943,0.003854,0.302192407,0.320729485,0.092047282,21.31035516,33.16373584,21.75966678,15.88967435,0.301260824,0.30197215,0.311391181,0.3183078,-2.170554115,-1.58109033,37.94062161,0.181806993,0.100164749,0.144001271,-38.40687901,-30.0860111,0
138,0.033903059,-0.030996348,0.013766,0.301880387,0.320681885,0.315985268,27.56648013,29.36062752,3.151657386,14.97981599,0.300888078,0.3018345,0.310930716,0.31719735,-2.006703032,-1.66621287,45.73686527,0.41558414,0.229433504,0.144017321,-37.98454774,-31.66571843,0
139,-0.033903059,-0.037598966,0,0.301384802,0.320988762,0.181660661,25.30351308,26.9506825,3.152224254,14.13498801,0.299606833,0.30128385,0.310160365,0.315949233,-2.121765674,-1.757323431,40.28653763,0.181806993,0.259732708,0.196443654,-38.87051939,-33.10667862,1
140,0,0.013498951,-0.009912,0.300604738,0.320880136,0.211439444,24.47912566,26.07263037,3.152224254,13.35050489,0.298447611,0.3004579,0.309415271,0.314737817,-2.189497931,-1.843758331,40.28653763,0.218735802,0.272042312,0.253736175,-40.09204259,-34.50375142,1
141,-0.017392536,-0.003893585,-0.004956,0.299778735,0.321287791,0.136250656,22.78064784,29.56964871,12.96840957,13.32321236,0.296926791,0.2995493,0.308532114,0.313498867,-2.353699802,-1.945746625,37.68256709,0.07810471,0.159549168,0.230441396,-42.87983489,-36.17896811,1
142,-0.011761804,-0.02915434,-0.008259,0.299007852,0.32214337,0.087265305,21.11043883,31.0669113,19.08198183,13.73455304,0.295236239,0.29880595,0.307569619,0.312406767,-2.548497076,-2.066296715,36.01192132,0.0972226,0.131354371,0.187648617,-46.00834603,-38.1448437,1
143,0.04813223,-0.01492517,0.010463,0.298163569,0.321664597,0.275659817,24.17606984,27.56093651,6.542447861,13.22083124,0.29501774,0.29809015,0.307090025,0.311819417,-2.297265575,-2.112490487,46.63161172,0.44444428,0.20659053,0.165831356,-44.85720485,-39.48731593,1
144,0.024141115,0.043119005,0.020924,0.297319264,0.319354194,0.542273765,29.49442764,25.62778794,7.014666698,12.77753377,0.295501765,0.2972642,0.306860844,0.311222883,-1.878778425,-2.065748075,51.16967945,0.624991482,0.38888612,0.242277007,-40.37990093,-39.66583293,0
145,-0.001837742,0.041281262,0.006607,0.296529991,0.317030973,0.569154284,27.96857735,24.3019725,7.014666698,12.36590041,0.295887216,0.29646575,0.306621111,0.310580467,-1.544679503,-1.961534361,50.81150588,0.611093534,0.560176432,0.385217694,-35.3751161,-38.80768956,1
146,0.010969529,0.069643328,0.002753,0.295648945,0.313489383,0.671037599,27.45593135,23.49639968,7.771051091,12.03769689,0.296550624,0.2956673,0.306497566,0.310295967,-1.176068601,-1.804441209,52.93875043,0.694430773,0.643505263,0.530855938,-29.00298347,-36.84674834,1
147,-0.001817714,0.079587418,0.002754,0.2952268,0.311948053,0.722569908,28.36199728,22.11483674,12.37629233,12.06188228,0.297098469,0.2952268,0.30636004,0.3099197,-0.889159406,-1.621384848,52.53148188,0.790334528,0.698619612,0.634100436,-22.35914513,-33.9492277,0
148,-0.016530019,0.01492517,-0.005506,0.294841368,0.310878454,0.612455508,27.01773844,23.2211474,7.557076498,11.74011044,0.297122139,0.2948689,0.30606453,0.309460833,-0.787769135,-1.454661706,48.88217014,0.701747545,0.728837615,0.69032083,-17.3673006,-30.63284228,0
149,-0.022473849,-0.031689795,-0.011564,0.294299892,0.309944848,0.42725898,25.36964727,27.03328247,3.174698835,11.12829532,0.296514221,0.29423565,0.305562054,0.3089469,-0.877386701,-1.339206705,44.44842144,0.49121214,0.661098071,0.696185099,-15.07836669,-27.52194716,1
150,0.03717953,0.007327478,0.004405,0.294336598,0.310004792,0.590205548,27.32573639,24.19510241,6.076442182,10.76744867,0.297013057,0.2945385,0.305437134,0.308616517,-0.640977425,-1.199560849,52.22581646,0.842093861,0.678351182,0.689428956,-10.41836446,-24.10123062,0
151,0.039360655,0.035718604,0.023127,0.294767956,0.311637688,0.957241911,34.5673937,21.64941451,22.97885562,11.63969202,0.298618099,0.2950341,0.30571349,0.308322833,-0.124618234,-0.984572326,59.02186612,0.958903653,0.764069885,0.701173046,-2.844187475,-19.84982199,0
152,-0.06150277,-0.023966453,-0.006608,0.294556886,0.31105393,0.662433422,30.10640832,23.03080274,13.31572628,11.75940876,0.298287233,0.294511,0.305366949,0.30754275,-0.219608556,-0.831579572,47.72288432,0.493140866,0.764712794,0.735711287,-0.468268913,-15.97351138,1
153,0.007436434,0,-0.016519,0.294079659,0.309557599,0.629265623,28.25828002,22.38405383,11.59943816,11.74798228,0.298197687,0.29404295,0.305104,0.306964583,-0.232771502,-0.711817958,48.96103965,0.547946732,0.666663751,0.731815476,0.837573644,-12.61129437,1
154,-0.01492517,0.00754868,-0.002202,0.293602457,0.308734721,0.441788539,26.50603141,24.87153988,3.181332803,11.13607875,0.297697145,0.29376765,0.304705246,0.306221233,-0.358426616,-0.641139689,46.5851456,0.438359878,0.493149159,0.641508568,0.465252167,-9.995985064,1
155,0,-0.029630851,-0.004405,0.293914491,0.308687496,0.454661,26.80299893,23.31460721,6.960411696,10.83781682,0.297244274,0.2942357,0.304319566,0.30548705,-0.453144724,-0.603540696,46.5851456,0.438359878,0.47488883,0.54490058,-0.620930693,-8.12097419,0
156,0.027803179,-0.041188327,0.008259,0.294722072,0.308901171,0.676687879,28.66244245,21.84223642,13.50410731,11.02826614,0.297621105,0.2951167,0.304217318,0.3051842,-0.300567061,-0.542945969,51.68342359,0.628561776,0.501760511,0.489932833,-1.090537028,-6.714886757,0
157,0.041188327,0.06150277,0.020924,0.29584172,0.310933491,0.951210911,34.61408123,19.66839789,27.53316277,12.20718733,0.299168238,0.29643825,0.304533668,0.30516585,0.160152618,-0.402326252,58.26230864,0.939999737,0.668973797,0.548541046,2.365831079,-4.89874319,0
158,-0.023069988,0.030996348,0.005507,0.296493318,0.312475744,0.859754991,32.47238139,18.45144216,27.53316277,13.30189986,0.299886311,0.2969063,0.304604958,0.304863,0.327142896,-0.256432422,53.80331965,0.680011216,0.749524243,0.640086184,4.843518529,-2.950290846,0
159,-0.029148366,0.016773152,-0.015969,0.297126546,0.312857502,0.641167414,29.97557699,22.03107723,15.27592937,13.44290197,0.299696852,0.2974294,0.304385025,0.30439495,0.220316851,-0.161082568,48.84756476,0.359983434,0.659998129,0.692832056,4.259445086,-1.50834366,1
160,-0.018655842,-0.00188269,-0.014317,0.29729175,0.312740672,0.335448156,28.22292084,26.58987894,2.97930759,12.69550237,0.299001057,0.2976772,0.303991778,0.303816783,-0.012520002,-0.131370055,45.99641259,0.159997851,0.3999975,0.603173291,1.016807971,-1.003313334,1
161,-0.030594151,-0.060280019,-0.014316,0.297401914,0.312501341,0.133505939,26.34292006,29.52052191,5.688159805,12.1949779,0.29753248,0.2977323,0.303322572,0.303045883,-0.431599767,-0.191415997,41.79297019,0.016949336,0.178976874,0.412990834,-4.904149785,-1.783480624,1
162,0.045547237,-0.055921109,0.004405,0.297970884,0.311122988,0.245998697,26.37901405,26.20334114,0.334090989,11.34777169,0.297462339,0.2986133,0.303108586,0.30261455,-0.401539338,-0.233440665,49.28040207,0.46874866,0.215231949,0.264735441,-6.807280654,-2.78824063,1
163,0.032851121,0,0.023127,0.298750958,0.311185742,0.679723195,31.65772343,23.80296032,14.16275923,11.54884223,0.298342878,0.2993016,0.3032266,0.302431017,-0.107773811,-0.208307294,54.05437965,0.750010492,0.411902829,0.268703884,-4.310404142,-3.092673332,1
164,0.010711626,0.039859992,0.013215,0.299154734,0.312131936,0.812203654,31.14615501,22.3065578,16.53722841,11.90515553,0.299454128,0.29979715,0.303449039,0.3023117,0.210560008,-0.124533834,55.55563056,0.843736059,0.687498404,0.438211061,0.56629556,-2.360879554,1
165,-0.043562747,0.014953086,-0.009912,0.29909968,0.312082181,0.467829695,27.52840122,25.69913735,3.436686935,11.30026491,0.299200973,0.2996595,0.303230907,0.302100617,0.105453487,-0.07853637,48.69952954,0.483869545,0.692538699,0.597313311,1.862285361,-1.516246571,1
166,0.009232976,0.054780214,-0.010462,0.298989545,0.311917441,0.521637524,25.95426116,24.22959899,3.436686935,10.73858077,0.299234118,0.2994943,0.303110188,0.30184365,0.095155415,-0.043798013,50.0816103,0.564508329,0.630704644,0.670247249,2.836126327,-0.645771991,1
167,0.04141084,0.050643816,0.015418,0.299347434,0.313036949,0.882791174,29.64492217,22.1028193,14.57474791,11.01259271,0.300470298,0.29998985,0.303408674,0.3016234,0.422172995,0.049396189,55.95981701,0.935481882,0.661286585,0.661509976,7.528339592,0.989050325,1
168,-0.00353266,0.014260035,0.011564,0.300026557,0.314776795,0.906914816,29.91339501,21.22023378,17.00086896,11.44032673,0.301483888,0.30067815,0.303661275,0.30152245,0.642846292,0.168086209,55.34962603,0.87500099,0.791663733,0.694551654,12.58659283,3.308558826,1
169,0.001766286,0.005314695,-0.000551,0.300824968,0.315484463,0.744452132,27.34755283,25.83364454,2.846698401,10.82649613,0.302453327,0.30172435,0.303923627,0.30143985,0.821728469,0.298814661,55.61002213,0.890607636,0.900363502,0.78443794,17.63858491,6.174564044,1
